Thw,Thwi,Tcw,Tcwi,mc,Thwo
64.1,60.1,15.3,15.1,3,46.8
64,60.1,15.4,14.9,3,46.8
64.1,60.1,15.4,15.1,3,46.8
64.1,60.1,15.4,14.9,3,47.1
64.2,60.1,15.4,14.9,2.9,47.1
64.2,60.1,15.4,14.9,3,46.9
64.1,60.1,15.4,14.9,3,46.9
64.1,60.1,15.3,14.9,3,46.9
64,60.1,15.3,14.9,3,46.9
64.2,60.1,15.4,14.9,2.9,46.9
64.1,60.1,15.4,14.9,3,46.9
64.2,60.1,15.4,14.9,2.9,46.9
64.2,60.1,15.3,14.9,3,46.9
64.1,60.1,15.4,14.9,3,46.9
64.2,60.2,15.4,14.9,2.9,46.9
64.1,60.2,15.4,14.9,3,46.9
64.1,60.2,15.5,14.9,3,46.9
64.1,60.2,15.4,14.9,3,46.9
64.1,60.2,15.4,14.9,2.9,46.9
64.2,60.2,15.4,14.9,3,46.9
64.1,60.2,15.5,14.9,3,46.9
64.1,60.2,15.4,14.9,3,46.9
64.2,60.2,15.5,14.9,3,46.9
64.2,60.2,15.4,14.9,3,46.9
64.2,60.2,15.4,14.9,3,46.9
64.3,60.2,15.4,14.9,3,46.9
64.2,60.2,15.5,14.9,3,46.9
64.3,60.2,15.6,14.9,3,46.9
64.2,60.2,15.4,14.9,3,46.9
64.3,60.2,15.4,14.9,3,46.9
64.2,60.2,15.4,14.9,3,46.9
64.3,60.2,15.6,14.9,3,46.9
64.1,60.1,15.5,14.9,3,46.9
64.2,60.1,15.5,14.9,3,46.9
64.2,60.1,15.5,14.9,3,46.9
64.2,59.9,15.4,14.9,3,46.9
64.2,59.9,15.5,14.9,3,46.9
64.2,59.9,15.5,14.9,3,46.9
64.2,59.9,15.6,14.9,3,46.6
64.2,59.9,15.6,14.9,3,46.6
64.3,59.9,15.6,14.9,3,46.6
64.2,59.9,15.7,14.9,3,46.6
64.2,59.9,15.5,14.9,3,46.6
64.2,59.9,15.6,14.9,3,46.6
64.2,60.1,15.6,14.9,3,46.6
64.2,60.1,15.4,14.9,3,46.6
64.2,60.1,15.5,14.9,3,46.6
64.2,60.1,15.5,14.9,3,46.6
64.2,60.1,15.5,14.9,3,46.6
64.2,60.1,15.7,14.9,3,46.6
64.2,60.1,15.6,14.9,3,47
64.2,60.1,15.6,14.9,2.9,47
64.2,60.3,15.7,14.9,3,46.9
64.3,60.3,15.7,14.9,3,46.9
64.3,59.9,15.8,14.9,3,46.9
64.2,59.9,15.8,14.9,3,46.9
64.2,59.9,15.8,14.9,3,46.9
64.3,59.9,15.7,14.9,3,46.9
64.2,59.9,15.9,14.9,3,46.9
64.2,59.9,15.8,14.9,3,46.9
64.2,59.9,15.8,14.9,3,46.8
64.2,59.9,15.8,14.9,3,46.8
64.2,59.9,15.7,14.9,3,46.8
64.2,59.9,15.8,14.9,3,46.8
64.2,59.9,15.8,14.9,3,46.8
64.2,59.9,15.7,14.9,3,46.8
64.2,59.9,15.8,14.9,3,46.8
64.2,59.9,15.7,14.9,3,46.8
64.2,59.9,15.8,14.9,3,46.8
64.2,59.9,15.8,14.9,3,46.8
64.2,59.9,15.8,14.9,3,46.8
64.2,59.9,15.8,14.9,3,46.8
64.2,59.9,15.9,14.9,3,46.8
64.3,59.9,15.8,14.9,3,46.8
64.3,60.1,15.9,14.9,3,46.8
64.2,60.1,15.9,14.9,3,46.8
64.2,60.1,15.8,14.9,3,46.8
64.2,60.1,15.9,14.9,3,46.8
64.2,60.1,15.9,14.9,3,46.8
64.2,60.1,15.9,14.9,3,46.8
64.2,60.1,15.9,14.9,2.9,46.9
64.2,60.1,15.9,14.9,3,46.9
64.2,60.1,16,14.9,3,46.9
64.1,60.1,16,14.9,2.9,46.9
64.2,60.1,16.1,14.9,3,46.9
64.2,60.1,16.1,14.9,3,46.9
64.2,60.1,16.1,14.9,3,46.9
64.2,60.1,16.2,14.9,3,46.9
64.2,59.9,16.5,14.9,3,46.9
64.2,59.9,16.6,14.9,3,46.9
64.2,59.9,16.6,14.9,3,46.9
64.2,59.9,16.6,14.9,3,46.9
64.2,59.9,16.6,14.9,3,46.9
64.2,59.9,16.7,14.9,3,46.9
64.1,59.9,16.8,14.9,3,46.9
64.2,59.9,17,14.9,3,46.9
64.2,59.9,17,14.9,3,46.9
64.2,59.9,17.1,14.9,3,46.7
64.2,59.9,17.3,14.9,3,46.7
64.2,59.9,17.4,14.9,3,46.7
64.2,59.9,17.5,14.9,3,46.7
64.2,59.9,17.6,14.9,3,46.7
64.2,59.9,17.8,14.9,3,46.7
64.2,59.9,18,14.9,3,46.7
64.2,59.9,18.2,14.9,3,46.7
64.2,59.9,18.3,14.9,3,46.9
64.2,59.9,18.5,14.9,3,46.9
64.2,59.9,18.7,14.9,3,46.9
64.2,59.9,19,14.9,3,46.9
64.2,59.9,19.2,14.9,3,46.9
64.1,59.9,19.4,14.9,3,46.9
64.2,59.9,19.6,14.9,3,46.9
64.2,59.9,19.8,14.9,3,46.9
64.3,59.9,20,14.9,3,46.9
64.2,59.9,20.2,14.9,3,46.9
64.3,59.9,20.3,14.9,3,46.9
64.2,59.9,20.6,14.9,3,46.9
64.3,59.9,20.8,14.9,3,46.9
64.3,59.9,21,14.9,2.9,46.9
64.2,59.9,21.1,14.9,3,46.9
64.2,59.9,21.4,14.9,2.9,46.9
64.3,59.9,21.7,14.9,3,46.9
64.2,59.9,21.7,14.9,3,46.9
64.2,59.9,22.1,14.9,2.9,46.9
64.2,59.9,22.2,14.9,3,46.9
64.2,59.9,22.4,14.9,3,46.9
64.2,59.9,22.8,14.9,3,46.8
64.2,59.9,23,14.9,3,46.8
64.1,59.9,23.3,14.9,3,46.8
64.2,59.9,23.9,14.9,3,47.1
64.2,59.9,24.4,14.9,3,47.1
64.2,59.9,25,14.9,3,47.1
64.2,59.9,25.5,14.9,3,47.1
64.2,60.3,25.9,14.9,2.9,47.1
64.2,60.3,26.4,14.9,3,47.1
64.2,60.3,26.8,14.9,3,47.1
63.6,59.9,15.2,14.9,4,45.8
63.6,59.9,15.2,14.9,4,45.7
63.6,59.9,15.2,14.9,4,45.7
63.6,59.9,15.2,14.9,4,45.5
63.6,59.9,15.2,14.9,4,45.5
63.6,59.9,15.3,14.9,4,45.3
64,59.9,15.2,14.8,4,45.1
63.9,59.9,15.2,14.8,4,44.9
64,60.1,15.2,14.8,4,44.9
63.9,60.1,15.2,14.8,4,44.9
63.9,60.1,15.2,14.8,4,44.9
64,60.1,15.2,14.8,4,44.9
64,60.1,15.2,14.8,4,44.9
64,60.1,15.2,14.8,4,44.9
63.9,60.1,15.3,14.8,4,44.9
64,60.1,15.2,14.8,4,44.9
63.9,60.1,15.2,14.8,4,44.9
63.9,60.1,15.2,14.8,4,44.9
63.9,60.1,15.2,14.8,4,44.9
63.9,60.1,15.2,14.8,4,44.9
64,60.1,15.2,14.8,4,44.9
64,60.1,15.2,14.8,4,44.9
63.9,60.1,15.2,14.8,4,44.9
63.9,60.1,15.2,14.8,4,44.9
64,59.9,15.2,14.9,4,45.1
63.9,60,15.2,14.9,4,45.1
63.8,59.7,15.2,14.9,4,45.2
63.9,60,15.2,14.9,4,45.1
63.9,60,15.2,14.9,4,45.1
63.9,60,15.2,14.9,4,45.3
64,60,15.2,14.9,4,45.1
64,60,15.3,14.9,4,45.3
63.8,60,15.2,14.9,4,45.1
63.9,60,15.2,14.9,4,45.1
63.8,60,15.3,14.9,4,45.1
63.8,60,15.2,14.9,4,45.1
63.9,60,15.2,14.9,4,45.3
63.8,60,15.2,14.9,4,45.3
63.9,60,15.2,14.9,4,45.3
63.8,60,15.2,14.9,4,45.3
63.9,60,15.2,14.9,4,45.3
63.8,60,15.2,14.9,4,45.3
63.9,60,15.2,14.9,4,45.3
63.8,60,15.2,14.9,4,45.3
63.9,60,15.2,14.9,4,45.3
63.8,60,15.2,14.9,4,45.1
63.8,60,15.2,14.9,4,45.3
63.9,60,15.2,14.9,4,45.3
63.9,60,15.2,14.9,4,45.3
63.8,60,15.2,14.9,4,45.3
63.8,60,15.2,14.9,4,45.3
63.8,60,15.2,14.9,4,45.3
63.8,60,15.2,14.9,4,45.3
63.8,60,15.2,14.9,4,45.3
63.8,60,15.2,14.9,4,45.3
63.9,60,15.2,14.9,4,45.1
63.9,60,15.2,14.9,4,45.3
63.9,60,15.2,14.9,4,45.3
63.8,60,15.2,14.9,4,45.2
63.9,60,15.2,14.9,4,45.1
63.8,60,15.2,14.9,4,45.1
63.8,60,15.2,14.9,4,45.1
63.8,60,15.2,14.9,4,45.1
63.8,60,15.2,14.9,4,45.1
63.8,60,15.2,14.9,4,45.3
63.8,60,15.3,14.9,4,45.2
63.9,60,15.3,14.9,4.1,45.2
63.9,60,15.2,14.9,4,45.2
63.9,60,15.3,14.9,4,45.3
63.9,60,15.3,14.9,4,45.2
63.9,60,15.2,14.9,4,45.3
63.9,60,15.2,14.9,4,45.2
63.8,60,15.2,14.9,4,45.2
63.9,60,15.2,14.9,4,45.2
63.8,60,15.2,14.9,4,45.2
63.8,60,15.3,14.9,4,45.2
63.9,60,15.3,14.9,4,45.2
63.9,60,15.3,14.9,4,45.2
63.9,60,15.3,14.9,4,45.2
63.9,60,15.2,14.9,4,45.3
63.9,60,15.3,14.9,4,45.2
63.9,60,15.2,14.9,4,45.3
63.9,60,15.3,14.9,4,45.2
63.8,60,15.3,14.9,4,45.2
63.9,60,15.2,14.8,4,45.2
63.7,60,15.2,14.8,4,45.2
63.8,60,15.2,14.8,4,45.2
63.8,60,15.2,14.8,4,45.2
63.9,60,15.2,14.8,4,45.2
63.9,60,15.2,14.8,4,45.2
63.8,60,15.2,14.8,4,45.2
63.9,60,15.2,14.8,4,45.2
63.8,60,15.2,14.8,4,45.3
63.9,60,15.2,14.8,4,45.2
63.7,60,15.2,14.8,4,45.2
63.8,60,15.2,14.8,4,45.3
63.7,60,15.2,14.8,4,45.3
63.8,60,15.2,14.8,3.9,45.3
63.9,60,15.2,14.8,4,45.3
63.9,60,15.2,14.8,4,45.3
63.8,60,15.2,14.8,4,45.1
63.9,60,15.2,14.8,4,45.1
63.8,60,15.2,14.8,4,45.1
63.8,60,15.2,14.8,4,45.3
63.9,60,15.2,14.8,4,45.1
63.9,60,15.2,14.8,4,45.1
63.9,60,15.2,14.8,4,45.1
63.8,60,15.2,14.8,4,45.3
63.8,60,15.2,14.8,4,45
63.8,60,15.2,14.8,4,45.3
63.9,60,15.2,14.8,4,45.3
63.9,60,15.2,14.8,4,45.1
63.9,60,15.2,14.8,4,45.1
63.9,60,15.2,14.8,4,45.3
63.9,60,15.2,14.8,4,45.3
63.8,60,15.2,14.8,4,45.3
63.8,60,15.2,14.8,4,45.2
63.9,60,15.2,14.8,4,45.1
63.9,60,15.2,14.8,4,45.1
63.8,60,15.2,14.8,4,45.2
63.8,60,15.2,14.8,4,45.2
63.7,60,15.2,14.8,4,45.2
63.9,60,15.2,14.8,4,45.2
63.9,60,15.2,14.8,4,45.2
63.8,60,15.2,14.8,4,45.2
63.9,60,15.3,14.8,4,45.3
63.9,60,15.3,14.8,4,45.3
63.9,60,15.3,14.8,4,45.3
63.8,60,15.3,14.8,4,45.3
63.8,60,15.3,14.8,4,45.3
63.8,60,15.2,14.9,4,45.3
63.8,60,15.2,14.9,4,45.1
63.9,60,15.2,14.9,4,45.3
63.9,60,15.2,14.9,4,45.3
63.8,60,15.2,14.9,4,45.3
63.8,60,15.2,14.9,4,45.2
63.8,60,15.2,14.9,4,45.2
63.8,60,15.2,14.9,4,45.3
63.8,60,15.2,14.9,4,45.3
63.8,60,15.3,14.9,4,45.3
63.8,60,15.3,14.9,4,45.3
63.8,60,15.3,14.9,4,45.3
63.8,60,15.2,14.9,4,45.3
63.8,60,15.3,14.9,4,45.3
63.8,60,15.2,14.9,4,45.3
63.8,60,15.2,14.9,4,45.3
63.8,60,15.2,14.9,4,45.3
63.8,60,15.2,14.9,4,45.3
63.8,60,15.2,14.9,4,45.3
63.8,60,15.2,14.9,4,45.3
63.8,60,15.2,14.9,4,45.3
63.8,60,15.2,14.9,4,45.3
63.8,60,15.2,14.9,4,45.2
63.8,60,15.2,14.9,4,45.2
63.8,60,15.2,14.9,4,45.2
63.8,60,15.2,14.9,4,45.2
63.8,60,15.2,14.9,4,45.2
63.8,60,15.2,14.9,4,45.3
63.9,60,15.2,14.9,4,45.2
63.8,60,15.2,14.9,4,45.2
63.8,60,15.2,14.9,4,45.2
63.8,60,15.2,14.9,4,45.2
63.7,60,15.2,14.9,4,45.4
63.8,60,15.2,14.9,4,45.4
63.7,60,15.2,14.9,4,45.2
63.6,60,15.2,14.9,4,45.2
63.7,60,15.2,14.9,4,45.2
63.7,60,15.2,14.9,4,45.2
63.7,60,15.2,14.9,4,45.2
63.9,60,15.3,14.9,4,45.2
63.9,60,15.3,14.9,4,45.2
63.9,60,15.3,14.8,4,45.2
63.8,60,15.3,14.8,4,45.2
63.7,60,15.2,14.8,4,45.2
63.7,60,15.2,14.8,4,45.2
63.7,60,15.2,14.8,4,45.2
63.8,60,15.2,14.8,4,45.2
63.8,60,15.2,14.8,4,45.2
63.8,60,15.2,14.8,4,45.2
63.9,60,15.3,14.8,4,45.2
63.9,60,15.3,14.8,4,45.2
63.9,60,15.3,14.8,4,45.2
63.9,60,15.3,14.8,4,45.2
63.8,60,15.2,14.8,4,45.2
63.8,60,15.2,14.8,4,45.2
63.7,60,15.2,14.8,4,45.3
63.7,60,15.2,14.8,4,45
63.8,60,15.2,14.8,4,45.2
63.8,60,15.2,14.8,4,45.2
63.8,60,15.2,14.8,4,45.3
63.8,60,15.2,14.8,4,45.3
63.8,60,15.2,14.8,4,45.3
63.8,60,15.2,14.8,4,45.3
63.7,60,15.2,14.8,4,45.3
63.8,60,15.2,14.8,4,45.3
63.7,60,15.2,14.8,4,45.2
63.7,60,15.2,14.8,4,45.2
63.7,60,15.2,14.8,4,45.2
63.7,60,15.2,14.8,4,45.2
63.7,60,15.2,14.8,4,45.2
63.7,60,15.2,14.8,4,45.2
63.8,60,15.2,14.8,4,45.3
63.7,60,15.2,14.8,4,45.3
63.8,60,15.4,14.8,4,45.3
63.8,60,15.2,14.8,4,45.2
63.9,60,15.3,14.8,4,45.2
63.9,60,15.2,14.8,4,45.2
63.8,60,15.3,14.8,4,45.3
63.9,60,15.2,14.8,4,45.2
63.8,60,15.2,14.8,4,45.2
63.9,60,15.3,14.8,4,45.2
63.8,60,15.3,14.8,4,45.2
63.8,60,15.3,14.8,4,45.3
63.8,60,15.2,14.8,4,45.3
63.8,60,15.2,14.8,4,45.3
63.7,60,15.3,14.8,4,45.2
63.7,60,15.2,14.8,4,45.2
63.8,60,15.2,14.8,4,45.2
63.7,60,15.2,14.8,4,45.2
63.8,60,15.2,14.8,4,45.3
63.8,60,15.2,14.8,4,45.3
63.7,60,15.2,14.8,4,45.1
63.7,60,15.2,14.8,4,45.1
63.7,60,15.2,14.8,4,45.4
63.7,60,15.2,14.8,3.9,45.2
63.8,60,15.2,14.8,4,45.3
63.7,60,15.2,14.8,4,45.2
63.7,60,15.2,14.8,4,45.2
63.8,60,15.2,14.8,4,45.2
63.7,60,15.2,14.8,4,45.2
63.8,60,15.2,14.8,4,45.2
63.8,60,15.2,14.8,4,45.2
63.8,60,15.3,14.8,4,45.2
63.8,60,15.2,14.8,4,45.2
63.7,60,15.2,14.8,4,45.2
63.7,60,15.2,14.8,4,45.2
63.7,60,15.2,14.8,4,45.2
63.8,60,15.2,14.8,3.9,45.2
63.8,60,15.2,14.8,4,45.2
63.8,60,15.2,14.8,4,45.2
63.7,60,15.2,14.8,4,45.2
63.8,60,15.2,14.8,4,45.2
63.8,60,15.2,14.8,4,45.2
63.8,60,15.3,14.8,4,45.2
63.8,60,15.2,14.8,4,45.2
63.8,60,15.2,14.8,4,45.2
63.7,60,15.3,14.8,4,45.2
63.7,60,15.2,14.8,4,45.2
63.7,60,15.2,14.8,4,45.2
63.7,60,15.2,14.8,4,45.2
63.7,60,15.2,14.8,4,45.2
63.8,60,15.3,14.8,4,45.2
63.8,60,15.3,14.8,4,45.2
63.7,60,15.3,14.8,4,45.2
63.7,60,15.2,14.8,4,45.2
63.8,60,15.3,14.8,4,45.2
63.7,60,15.2,14.8,4,45.2
63.6,60,15.2,14.8,4,45.2
63.6,60,15.2,14.8,4,45.2
63.7,60,15.2,14.8,4,45.2
63.7,60,15.2,14.9,4,45.2
63.6,60,15.2,14.9,4,45.2
63.6,60,15.2,14.8,4,45.2
63.6,60,15.2,14.8,4,45.2
63.7,60,15.2,14.8,4,45.2
63.7,60,15.2,14.8,4,45.2
63.8,60,15.3,14.9,5,43.3
63.9,60,15.2,14.9,5,43.3
63.7,60,15.3,14.9,5,43.4
63.8,60,15.2,14.9,5,43.4
63.8,60,15.3,14.9,5,43.4
63.8,60,15.3,14.9,5,43.4
63.8,60,15.2,14.9,5,43.4
63.7,60,15.2,14.9,5,43.6
63.7,60,15.3,14.9,5,43.6
63.7,60,15.3,14.9,5,43.6
63.7,60,15.3,14.9,5,43.6
63.8,60,15.3,14.9,5,43.6
63.7,60,15.2,14.9,5,43.6
63.7,60.2,15.3,14.9,5,43.6
63.8,60.2,15.3,14.9,5,43.6
63.8,60.2,15.3,14.9,5,43.6
63.8,60.2,15.2,14.9,5,43.6
63.8,60.2,15.2,14.9,5,43.6
63.9,60.2,15.3,14.9,5,43.6
63.7,60.2,15.2,14.9,5,43.6
63.9,60.2,15.4,14.9,5,43.6
63.9,60.2,15.3,14.9,5,43.6
63.8,60.2,15.3,14.9,5,43.7
63.8,60.2,15.3,14.9,5,43.6
63.9,60.2,15.3,14.9,5,43.6
63.8,60.2,15.3,14.9,5,43.6
63.8,60.2,15.3,14.9,5,43.6
63.9,60.2,15.3,14.9,5,43.6
64,60.2,15.2,14.9,5,43.6
63.8,60.2,15.3,14.9,5,43.6
64,60.2,15.2,14.9,5,43.6
63.9,60.2,15.3,14.9,5,43.6
63.9,60,15.3,14.9,5,43.6
64,60,15.2,14.9,5,43.6
63.9,60,15.3,14.9,5,43.6
63.9,60,15.2,14.9,5,43.6
63.9,60,15.2,14.9,5,43.6
63.9,60,15.3,14.9,5,43.6
63.9,59.9,15.3,14.9,5,43.6
63.9,59.9,15.3,14.9,5,43.6
63.8,59.9,15.2,14.9,5,43.6
63.8,59.9,15.4,14.9,5,43.6
63.9,59.9,15.3,14.9,5,43.6
63.8,59.9,15.3,14.9,5,43.7
63.8,59.9,15.2,14.9,5,43.7
63.8,59.9,15.4,14.9,5,43.7
63.8,59.9,15.2,14.9,5,43.7
63.8,59.9,15.3,14.9,5,43.7
63.8,59.9,15.3,14.9,5,43.7
63.8,59.9,15.2,14.9,5,43.7
63.8,59.9,15.3,14.9,5,43.7
63.8,59.9,15.3,14.9,5,43.7
63.9,59.9,15.2,14.9,5,43.7
63.8,59.9,15.2,14.9,5,43.7
63.9,59.9,15.2,14.9,5,43.7
63.8,59.9,15.3,14.9,5,43.7
63.8,59.9,15.2,14.9,5,43.4
63.9,59.9,15.2,14.9,5,43.6
63.8,59.9,15.3,14.9,5,43.6
63.9,59.9,15.2,14.9,5,43.6
63.8,59.9,15.2,14.9,5,43.6
63.9,59.9,15.3,14.9,5,43.6
63.8,59.9,15.3,14.9,5,43.6
63.9,59.9,15.3,14.9,5,43.6
63.8,59.9,15.3,14.9,5,43.6
63.9,59.9,15.2,14.9,5,43.6
63.9,59.9,15.4,14.9,5,43.6
63.9,59.9,15.3,14.9,5,43.6
63.9,59.9,15.4,14.9,5,43.6
63.9,59.9,15.2,14.9,5,43.6
63.9,60,15.2,14.9,5,43.6
63.9,60,15.3,14.9,5,43.6
63.9,60,15.3,14.9,5,43.6
63.9,60,15.3,14.9,5,43.6
63.9,60,15.4,14.9,5,43.6
63.9,60,15.4,14.9,5,43.6
63.9,60,15.4,14.9,5,43.6
63.9,60,15.3,14.9,5,43.6
64,60,15.4,14.9,5,43.6
64,60,15.3,14.9,5,43.6
63.9,60,15.3,14.9,5,43.6
63.9,60,15.3,14.9,5,43.6
63.8,60,15.2,14.9,5,43.6
63.8,60,15.3,14.9,5,43.6
63.8,60,15.4,14.9,5,43.6
63.9,60,15.2,14.9,5,43.6
63.9,60,15.3,14.9,5,43.6
63.9,60,15.3,14.9,5,43.6
63.9,60,15.4,14.9,5,43.6
63.9,60,15.3,14.9,5,43.6
63.9,60,15.4,14.9,5,43.6
63.9,60,15.3,14.9,5,43.6
63.9,60,15.3,14.9,5,43.6
63.9,60,15.3,14.9,5,43.6
63.9,60,15.3,14.9,5,43.6
63.9,60,15.2,14.9,5,43.6
63.9,60,15.4,14.9,5,43.6
63.9,60,15.4,14.9,5,43.6
64,60,15.4,14.9,5,43.6
64,60,15.4,14.9,5,43.6
64,60,15.4,14.9,5,43.6
64,60,15.3,14.9,5,43.6
64,60,15.2,14.9,5,43.6
64,60,15.3,14.9,5,43.6
64,60,15.3,14.9,5,43.6
63.8,60,15.3,14.9,5,43.6
63.9,60,15.3,14.9,5,43.6
63.9,60,15.3,14.9,5,43.6
63.9,60,15.3,14.9,5,43.6
63.8,60,15.3,14.9,5,43.8
63.9,60,15.3,14.9,5,43.7
63.9,60,15.3,14.9,5,43.7
63.9,60,15.3,14.9,5,43.7
63.9,60,15.3,14.9,5,43.7
64,60,15.3,14.9,5,43.7
63.9,60,15.3,14.9,5,43.7
64,60,15.3,14.9,5,43.7
63.8,60,15.3,14.9,5,43.7
63.9,60,15.3,14.9,5,43.7
63.9,60,15.4,14.9,5,43.7
63.9,60,15.3,14.9,5,43.7
64,60,15.3,14.9,5,43.8
63.9,60,15.3,14.9,5,43.6
63.9,60,15.3,14.9,5,43.6
64,60,15.3,14.9,5,43.6
63.9,60,15.3,14.9,5,43.6
63.9,60,15.3,14.9,5,43.6
64,60,15.4,14.9,5,43.6
63.9,60,15.3,14.9,5,43.6
64,60,15.3,14.9,5,43.6
63.8,60,15.4,14.9,5,43.6
64,60,15.3,14.9,5,43.6
63.9,60,15.3,14.9,5,43.6
63.9,60,15.3,14.9,5,43.6
63.9,60,15.4,14.9,5,43.6
63.9,60,15.4,14.9,5,43.6
64,60,15.4,14.9,5,43.6
63.9,60,15.4,14.9,5,43.6
63.9,60,15.4,14.9,5,43.6
63.9,60,15.4,14.9,5,43.6
63.9,60,15.4,14.9,5,43.6
63.9,60,15.3,14.9,5,43.6
63.9,60,15.3,14.9,5,43.6
64,60.1,15.3,14.9,5,43.8
63.8,60.1,15.3,14.9,5,43.8
63.8,60.1,15.4,14.9,5,43.8
63.9,60.1,15.3,14.9,5,43.8
63.9,60,15.3,14.9,5,43.8
63.9,60,15.4,14.9,5,43.8
64,60,15.4,14.9,5,43.8
63.9,60,15.3,14.9,5,43.8
64,60,15.3,14.9,5,43.8
63.9,60,15.5,14.9,5,43.8
63.9,60,15.5,14.9,5,43.8
64,60,15.3,14.9,5,43.8
63.9,60,15.5,14.9,5,43.6
63.9,60,15.4,14.9,5,43.6
63.9,60,15.3,14.9,5,43.6
63.8,60,15.3,14.9,5,43.6
63.8,60,15.4,14.9,5,43.6
63.8,60,15.4,14.9,5,43.6
63.9,60,15.5,14.9,5,43.6
63.9,60,15.5,14.9,5,43.6
63.9,60,15.5,14.9,5,43.6
64,60,15.4,14.9,5,43.6
64,60,15.6,14.9,5,43.6
63.8,60,15.6,14.9,5,43.6
63.9,60,15.5,14.9,5,43.6
63.9,60,15.5,14.9,5,43.6
63.9,60,15.6,14.9,5,43.6
63.9,60,15.5,14.9,5,43.6
63.9,60,15.6,14.9,5,43.6
63.9,60,15.5,14.9,5,43.7
63.8,60,15.6,14.9,5,43.7
63.9,60,15.6,14.9,5,43.7
63.8,60,15.5,14.9,5,43.7
64,60,15.6,14.9,5,43.7
63.8,60,15.6,14.9,5,43.7
63.9,60,15.6,14.9,5,43.7
64,60,15.6,14.9,5,43.7
64,60,15.6,14.9,5,43.7
63.9,60.1,15.6,14.9,5,43.7
63.9,60,15.6,14.9,5,43.7
63.9,60,15.5,14.9,5,43.7
63.9,60,15.7,14.9,5,43.7
63.9,60,15.6,14.9,5,43.7
64,60,15.6,14.9,5,43.7
63.9,60,15.7,14.9,5,43.7
63.9,60,15.7,14.9,5,43.9
63.9,60,15.8,14.9,5,43.9
63.9,60,15.8,14.9,5,43.7
63.9,60,15.7,14.9,5,43.7
63.8,60,15.8,14.9,5,43.7
63.9,60,15.9,14.9,5,43.8
63.8,60,15.8,14.9,5,43.8
63.9,60,15.8,14.9,5,43.8
63.9,60,15.9,14.9,5,43.8
63.8,60,15.8,14.9,5,43.8
63.9,60,15.9,14.9,5,43.7
63.8,60,15.8,14.9,5,43.7
63.9,60,15.9,14.9,5,43.7
63.9,60,15.9,14.9,5,43.7
63.9,60,15.9,14.9,5,43.7
63.9,60,16,14.9,5,43.7
