Thw,Thwi,Tcw,Tcwi,mc,Thwo
63.2,60.1,15.2,15.1,3.1,51.2
63.2,60.1,15.2,15.1,3,51.2
63.2,60.1,15.2,15.1,3.1,51.3
63.1,60.1,15.2,15.1,3.1,51.3
63.1,60.1,15.2,15.1,3,51.3
63.1,60.1,15.3,15.1,3,51
63.2,60.1,15.2,15.1,3,51
63,60.1,15.2,15.1,3,51
63,60.1,15.2,14.9,3,51
63,60.1,15.3,15.1,3,51.3
63.1,60.1,15.3,15.1,3,51.2
63,60.1,15.2,15.1,3,51.2
63.1,60.1,15.2,15.1,3.1,51.2
63,60.1,15.2,15.1,3,51.2
62.9,60.1,15.2,15.1,3,51.2
62.9,60.1,15.2,15.1,3.1,51.3
62.9,60.1,15.1,15.1,3,51.1
62.9,60.1,15.1,15.1,3,51.1
62.9,60.1,15.2,15.1,3.1,51.1
62.9,60.1,15.2,15.1,3,51.1
62.8,60.1,15.2,15.1,3,51.1
62.9,60.1,15.3,15.1,3,51.1
62.9,60.1,15.2,15.1,3.1,51.1
62.8,60.1,15.3,15.1,3,51.1
62.8,60.1,15.1,15.1,3,51.1
62.7,60.1,15.1,15.1,3.1,51.1
62.7,60.1,15.1,15.1,3.1,51.1
62.7,60.1,15.2,15.1,3,51.1
62.7,60.1,15.2,15.1,3.1,51.1
62.7,60.1,15.3,15.1,3.1,51.1
62.7,60.1,15.2,15.1,3,51.1
62.6,60.1,15.2,15.1,3.1,51.1
62.7,60.1,15.2,15.1,3.1,51.1
62.6,60.1,15.2,15.1,3.1,51.1
62.6,60.1,15.3,15.1,3.1,51
62.6,60.1,15.2,15.1,3,51
62.5,60.1,15.2,15.1,3,51
62.5,60.1,15.1,15.1,3.1,51
62.5,60.1,15.1,15.1,3,51
62.5,60.1,15.1,15.1,3,51
62.5,60.1,15.2,15.1,3,51
62.5,60.1,15.2,15.1,3,51
62.5,60.1,15.3,15.1,3,51
62.5,60.1,15.3,15.1,3,51
62.5,60.1,15.2,15.1,3,51
62.4,59.9,15.2,15.1,3,51
62.4,59.9,15.2,15.1,3.1,51
62.4,59.9,15.2,15.1,3,51
62.4,59.9,15.2,15.1,3.1,51
62.3,59.9,15.2,15.1,3,51
62.2,59.9,15.2,15.1,3.1,51
62.3,59.9,15.2,15.1,3,51
62.2,59.9,15.2,15.1,3,51
62.2,59.9,15.2,15.1,3,51
62.2,59.9,15.2,15.1,3,51
62.1,59.9,15.2,15.1,3,51
62.1,59.9,15.2,15.1,3.1,51
62,59.9,15.2,15.1,3,51
62.1,59.9,15.2,15.1,3.1,51
62,59.9,15.2,15.1,3,51
62,59.9,15.2,15.1,3,51
62,59.9,15.3,15.1,3.1,51
62,59.9,15.3,15.1,3.1,51
61.9,59.9,15.3,15.1,3,51
61.7,59.9,15.2,15.1,3,51
61.7,59.9,15.2,15.1,3,51.2
61.6,59.9,15.2,15.1,3,51.2
61.7,59.9,15.2,15.1,3,51.2
61.6,59.9,15.2,15.1,3,50.9
61.5,59.9,15.2,15.1,3.1,51
61.3,59.9,15.2,15.1,3.1,51
61.3,59.9,15.2,15.1,3.1,51
61.3,59.9,15.2,15.1,3.1,51
61.2,59.9,15.2,15.1,3,51.1
61.2,59.9,15.2,15.1,3.1,51.1
61.2,59.9,15.2,15.1,3,50.9
61.2,59.9,15.2,15.1,3.1,50.9
61.1,59.9,15.3,15.1,3,50.9
61.1,59.9,15.2,15.1,3,50.9
61.1,59.9,15.2,15.1,3,50.9
61,59.9,15.2,15.1,3,50.9
61.1,59.9,15.1,15.1,3,50.9
61,59.9,15.2,15.1,3.1,50.9
63.4,59.9,15.2,15,4,49.3
63.5,59.9,15.2,15,4,49.3
63.5,59.9,15.2,15,4,49.3
63.6,59.9,15.3,15,4,49.3
63.6,59.9,15.2,15,4,49.3
63.5,59.9,15.3,15,4,49.3
63.5,59.9,15.2,15,4,49.3
63.5,59.9,15.2,15,4,49.3
63.6,59.9,15.3,15,4,49.3
63.5,59.9,15.3,15,4,49.3
63.7,60.2,15.3,15,4,49.3
63.5,60.2,15.2,15,4,49.3
63.7,60.2,15.3,15,4,49.3
63.7,60.2,15.3,15,4,49.3
63.7,60.2,15.3,15,4,49.3
63.7,60.2,15.3,15,4,49.3
63.7,60.2,15.3,15,4,49.3
63.7,60.2,15.3,15,4,49.3
63.7,60.2,15.3,15,4.1,49.3
63.7,60.2,15.3,15,4,49.3
63.7,60.2,15.3,15,4,49.3
63.8,60.2,15.3,15,4.1,49.5
63.7,60.2,15.2,15,4,49.5
63.7,60.2,15.3,15,4,49.5
63.6,60.2,15.3,15,4,49.2
63.7,60.2,15.3,15,4.1,49.4
63.7,60.2,15.3,14.8,4,49.4
63.7,60.2,15.3,14.8,4,49.4
63.7,60.2,15.3,15,4,49.4
63.7,60.2,15.3,15,4,49.4
63.7,60.2,15.3,15,4,49.4
63.7,60.2,15.3,15,4,49.4
63.6,60.2,15.3,15,4,49.4
63.6,60.2,15.2,14.8,4,49.5
63.6,60.2,15.3,15,4.1,49.5
63.5,60.2,15.2,15,4,49.5
63.5,60.2,15.3,15,4,49.3
63.5,60,15.2,14.8,4,49.5
63.5,60,15.3,14.8,4,49.5
63.6,60,15.3,15,4,49.5
63.7,60,15.4,15,4,49.2
63.7,60,15.3,15,4,49.2
63.7,60,15.3,15,4,49.2
63.5,60,15.2,15,4,49.2
63.5,60,15.3,15,4,49.2
63.6,60,15.3,15,4,49.2
63.5,60,15.3,15,4,49.5
63.6,60,15.2,15,4,49.5
63.6,60,15.3,15,4,49.5
63.5,60,15.3,15,4,49.5
63.5,60,15.3,15,4,49.5
63.6,60,15.3,15,4,49.6
63.6,60,15.3,15,3.9,49.6
63.7,60,15.3,15,4,49.5
63.6,60,15.3,15,4,49.5
63.5,60,15.3,15,4,49.5
63.5,60,15.3,14.8,4,49.5
63.5,60,15.2,14.8,4,49.5
63.5,60,15.2,14.8,4,49.5
63.6,60,15.3,14.9,4,49.5
63.6,60,15.3,14.9,4,49.5
63.7,60,15.3,14.9,4.1,49.5
63.6,60,15.3,14.9,4,49.5
63.6,60,15.4,14.9,4,49.5
63.5,60,15.2,14.9,4,49.5
63.5,60,15.2,14.9,4,49.5
63.6,60,15.3,14.9,4,49.5
63.6,60,15.3,14.9,4,49.5
63.6,60,15.3,14.9,4,49.5
63.6,60,15.3,14.9,4,49.5
63.6,60,15.4,14.9,4,49.5
63.5,60,15.2,14.9,4.1,49.5
63.6,60,15.3,14.9,4.1,49.5
63.6,60,15.2,14.9,4,49.5
63.5,60,15.2,14.9,4,49.5
63.6,60,15.2,14.9,4,49.5
63.6,60,15.3,14.9,4,49.5
63.7,60,15.3,14.9,4,49.5
63.7,60,15.3,14.9,4,49.5
63.6,60,15.3,14.9,4,49.5
63.5,60,15.3,14.9,4.1,49.5
63.6,60,15.3,14.9,4,49.5
63.6,60,15.3,14.9,4,49.5
63.6,60,15.3,14.9,4.1,49.5
63.6,60,15.3,14.9,4,49.5
63.6,60,15.3,14.9,4,49.5
63.7,60.2,15.3,14.9,4.1,49.5
63.6,60.2,15.4,14.9,4,49.5
63.6,60.2,15.3,14.9,4,49.5
63.6,60.2,15.3,14.9,4,49.5
63.6,60.2,15.3,14.9,4,49.5
63.5,60.2,15.2,14.9,3.9,49.5
63.5,60,15.2,14.9,4,49.5
63.5,60,15.3,14.9,4.1,49.5
63.6,60,15.2,14.9,4,49.5
63.5,60,15.3,14.9,4,49.5
63.6,60,15.3,14.9,4,49.5
63.5,60,15.3,14.9,4,49.5
63.5,60,15.2,14.9,4,49.5
63.6,60,15.4,14.9,4,49.5
63.6,60,15.3,14.9,4,49.5
63.6,60,15.4,14.9,4,49.5
63.6,60,15.3,14.9,4,49.5
63.5,60,15.2,14.9,4,49.5
63.5,60,15.2,14.9,4,49.5
63.6,60,15.3,14.9,4,49.5
63.6,60,15.3,14.9,4,49.5
63.6,60,15.3,14.9,4,49.5
63.6,60,15.3,14.9,4.1,49.5
63.6,60,15.3,14.9,4.1,49.3
63.4,60,15.3,14.9,4,49.3
63.6,60,15.4,14.9,4,49.3
63.6,60,15.3,14.9,4,49.3
63.6,60,15.3,14.9,4,49.5
63.6,60,15.3,14.9,4,49.3
63.6,60,15.4,14.9,4,49.2
63.6,60,15.3,14.9,4,49.4
63.6,60,15.3,14.9,4,49.4
63.6,60,15.4,14.9,4,49.4
63.6,60,15.4,14.9,4,49.4
63.5,60,15.4,14.9,4,49.4
63.4,60,15.3,14.9,4,49.4
63.5,60,15.3,14.9,4,49.4
63.6,60,15.4,14.9,4,49.4
63.6,60.2,15.3,14.9,4,49.4
63.6,60.2,15.3,14.9,4,49.4
63.5,60.2,15.3,14.9,4,49.7
63.5,60.2,15.3,14.9,4,49.5
63.6,60.2,15.3,14.9,4,49.5
63.4,60.2,15.4,14.6,4.1,49.5
63.5,60.2,15.3,14.8,4.1,49.5
63.5,60.2,15.3,14.8,4,49.5
63.5,60.2,15.3,14.8,4,49.5
63.5,60.2,15.4,14.8,4,49.5
63.5,60.2,15.3,14.8,4,49.5
63.6,60.2,15.4,14.8,4,49.5
63.6,60.2,15.4,14.8,4,49.5
63.6,60.2,15.4,14.8,4,49.5
63.6,60.2,15.4,14.8,4,49.5
63.6,60.2,15.4,14.8,4.1,49.5
63.6,60.2,15.3,14.8,4,49.5
63.6,60.2,15.4,14.8,4,49.5
63.5,60.2,15.4,14.8,4,49.5
63.5,60.2,15.3,14.8,4,49.5
63.6,60.2,15.4,14.8,4,49.5
63.7,60.2,15.4,14.8,4,49.5
63.6,60.2,15.4,14.8,4,49.5
63.6,60,15.4,14.8,4,49.7
63.6,60,15.4,14.8,4,49.7
63.5,60,15.4,14.8,4,49.7
63.5,60,15.4,14.8,4,49.7
63.5,60,15.5,14.8,4,49.7
63.5,60,15.4,14.8,4,49.4
63.5,60,15.4,14.8,4,49.7
63.6,60,15.4,14.8,4,49.7
63.6,60,15.4,14.8,4.1,49.5
63.6,60,15.4,14.8,4.1,49.5
63.6,60,15.4,14.8,4,49.5
63.6,60,15.4,14.8,4,49.5
63.5,60,15.4,14.8,4.1,49.5
63.5,60.2,15.3,14.8,4,49.5
63.6,60.2,15.4,14.8,4,49.5
63.6,60.2,15.4,14.8,4.1,49.5
63.6,60.2,15.4,14.8,4,49.5
63.6,60.2,15.5,14.8,4,49.5
63.5,60.2,15.3,14.8,4,49.5
63.5,60.2,15.4,14.8,4,49.5
63.6,60.2,15.4,14.8,4,49.5
63.6,60.2,15.4,14.8,4,49.5
63.6,60.2,15.4,14.8,4,49.5
63.6,60,15.4,14.8,4,49.5
63.6,60,15.4,14.8,4,49.5
63.6,60,15.4,14.8,4,49.5
63.6,60.1,15.4,14.8,4,49.5
63.6,60.1,15.5,14.8,4.1,49.5
63.6,60.1,15.5,14.8,4,49.5
63.6,60.2,15.4,14.8,4,49.5
63.5,60.2,15.4,14.8,4,49.5
63.5,60.2,15.3,14.8,4,49.5
63.5,60.2,15.4,14.8,4,49.5
63.5,60,15.4,14.8,4,49.5
63.5,60,15.4,14.8,4,49.5
63.6,60,15.5,14.8,4,49.5
63.6,60,15.5,14.8,4,49.5
63.6,60,15.4,14.8,4,49.5
63.6,60,15.5,14.8,4.1,49.5
63.6,60,15.4,14.8,4,49.5
63.5,60,15.4,14.8,4,49.5
63.5,60.1,15.3,14.8,4,49.5
63.5,60.1,15.4,14.8,4.1,49.4
63.5,60.1,15.4,14.8,4,49.4
63.5,60.1,15.4,14.8,4,49.4
63.6,60.1,15.4,14.8,4,49.4
63.5,60.1,15.4,14.8,4,49.4
63.6,60.2,15.4,14.8,4,49.4
63.5,60.2,15.4,14.8,4,49.4
63.7,60.2,15.5,14.8,4,49.4
63.6,60.2,15.4,14.8,4,49.4
63.6,60.2,15.4,14.8,4,49.4
63.6,60.2,15.4,14.8,4,49.4
63.5,60.2,15.5,14.8,4,49.4
63.5,60.2,15.4,14.8,4,49.4
63.6,60.2,15.4,14.8,4,49.4
63.6,60.2,15.4,14.8,4,49.4
63.6,60.2,15.4,14.8,4,49.4
63.6,60.2,15.5,14.8,4,49.4
63.6,60.2,15.4,14.8,4,49.4
63.6,60.2,15.5,14.8,4,49.4
63.6,60.2,15.5,14.8,4,49.4
63.5,60.2,15.5,14.8,4,49.4
63.5,60.2,15.4,14.8,3.9,49.4
63.6,60.2,15.4,14.8,4,49.4
63.6,60.2,15.5,14.8,4.1,49.4
63.6,60.2,15.5,14.8,4,49.7
63.7,60.2,15.5,14.8,4,49.4
63.7,60.2,15.5,14.8,4,49.4
63.6,60.2,15.5,14.8,4,49.4
63.6,60.2,15.5,14.8,4,49.4
63.6,60.2,15.5,14.8,4,49.4
63.5,60.2,15.5,14.8,4,49.4
63.6,60.2,15.4,14.8,4,49.4
63.6,60.2,15.5,14.8,4,49.4
63.5,60.2,15.4,14.8,4,49.4
63.5,60.1,15.4,14.8,4,49.4
63.5,60.1,15.5,14.8,4,49.4
63.5,60.1,15.5,14.8,4.1,49.4
63.6,60.1,15.5,14.8,4,49.4
63.5,60.1,15.4,14.8,4,49.4
63.6,60.1,15.5,14.8,4,49.4
63.6,60.1,15.5,14.8,4,49.4
63.6,60.1,15.5,14.8,4,49.4
63.5,60.1,15.5,14.8,4,49.4
63.6,60.1,15.4,14.8,4,49.4
63.6,60.1,15.5,14.8,4,49.4
63.5,60.1,15.6,14.8,3.9,49.4
63.7,60.1,15.6,14.8,4,49.4
63.6,60.1,15.5,14.8,4,49.4
63.5,60.1,15.5,14.8,4,49.4
63.6,60.1,15.5,14.8,4,49.4
63.5,60.1,15.5,14.8,4,49.4
63.6,60.1,15.5,14.8,4,49.4
63.6,60.1,15.5,14.8,4,49.4
63.5,60.1,15.5,14.8,4,49.4
63.5,60.1,15.5,14.8,4,49.4
63.6,60.1,15.5,14.8,4,49.7
63.5,60.1,15.5,14.8,4,49.7
63.6,60.1,15.6,14.8,4,49.7
63.5,60.1,15.5,14.8,4,49.7
63.5,60.1,15.5,14.8,4,49.7
63.6,60.1,15.6,14.8,4,49.5
63.6,60.1,15.5,14.8,4,49.7
63.6,60.1,15.5,14.8,3.9,49.5
63.5,60.1,15.6,14.8,4,49.5
63.6,60.1,15.5,14.8,4,49.7
63.5,60.1,15.6,14.8,4,49.7
63.6,60.1,15.6,14.8,4,49.7
63.6,60.1,15.5,14.8,4,49.7
63.6,60.1,15.7,14.8,4,49.7
63.5,60.1,15.5,14.8,4,49.7
63.5,60.2,15.6,14.8,4,49.7
63.5,60.2,15.6,14.8,4,49.7
63.6,60.1,15.6,14.8,4,49.7
63.7,60.2,15.6,14.8,4,49.7
63.6,60.2,15.6,14.8,4,49.7
63.5,60.2,15.6,14.8,4,49.7
63.6,60.2,15.5,14.8,4,49.7
63.6,60,15.6,14.8,4,49.7
63.4,60,15.6,14.8,4,49.7
63.5,60,15.5,14.8,4,49.5
63.4,60,15.5,14.8,4.1,49.5
63.5,60,15.6,14.8,4,49.5
63.5,60,15.5,14.8,4,49.5
63.4,60,15.5,14.8,4,49.7
63.4,60,15.6,14.8,4,49.7
63.5,60,15.5,14.8,3.9,49.7
63.5,60,15.6,14.8,4,49.5
63.5,60,15.6,14.8,4,49.5
63.5,60,15.5,14.8,4,49.5
63.5,60,15.6,14.8,4,49.5
63.5,60,15.6,14.8,4.1,49.5
63.5,60,15.5,14.8,4,49.5
63.5,60,15.6,14.8,4,49.5
63.5,60,15.6,14.8,4.1,49.5
63.5,60,15.5,14.8,4,49.5
63.5,60,15.6,14.8,4,49.5
63.5,60,15.6,14.8,4,49.5
63.6,60,15.6,14.8,4.1,49.5
63.4,60,15.6,14.8,4,49.5
63.6,60,15.7,14.8,4,49.5
63.6,60,15.8,14.8,4,49.5
63.5,60,15.6,14.8,4,49.5
63.5,60,15.6,14.8,4,49.5
63.6,60,15.6,14.8,4,49.5
63.5,60,15.6,14.8,4,49.5
63.5,60,15.5,14.8,4,49.5
63.5,60,15.6,14.8,4,49.5
63.5,60,15.7,14.8,4,49.5
63.5,60,15.6,14.8,4,49.5
63.5,60,15.7,14.8,4,49.5
63.5,60,15.6,14.8,4,49.5
63.4,60,15.6,14.8,4,49.7
63.5,60,15.7,14.8,4,49.7
63.5,60.1,15.8,14.8,4,49.7
63.6,60.1,15.7,14.8,4.1,49.7
63.5,60.1,15.8,14.8,4,49.7
63.6,60.1,15.7,14.8,4,49.7
63.4,60.1,15.7,14.8,4,49.5
63.4,60.1,15.7,14.8,4,49.5
63.4,60.1,15.7,14.8,4.1,49.5
63.5,60.1,15.7,14.8,4,49.5
63.5,60.1,15.7,14.8,4,49.5
63.5,60.1,15.8,14.8,3.9,49.6
63.5,60.1,15.7,14.8,4,49.4
63.6,60.1,15.8,14.8,4,49.4
63.5,60.1,15.7,14.8,4.1,49.4
63.5,60.1,15.7,14.8,4,49.4
63.6,60.1,15.8,14.8,4,49.4
63.5,60.1,15.7,14.8,4,49.4
63.5,60.1,15.8,14.8,4,49.4
63.5,60,15.8,14.8,4,49.4
63.4,60,15.7,14.8,4,49.4
63.4,60,15.6,14.8,4,49.4
63.4,60,15.8,14.8,4,49.4
63.4,60,15.8,14.8,4,49.4
63.4,60,15.7,14.8,4,49.4
63.5,60,15.8,14.8,4,49.4
63.5,60,15.9,14.8,4,49.4
63.5,60,15.8,14.8,4,49.4
63.5,60,15.9,14.8,4,49.4
63.6,60,15.8,14.8,4,49.4
63.5,60,15.8,14.8,4,49.4
63.5,60,15.8,14.8,4,49.4
63.5,60,15.8,14.8,4,49.4
63.5,60,15.9,14.8,4,49.4
63.4,60,15.7,14.8,4,49.7
63.4,60,15.8,14.8,4,49.7
63.4,60,15.8,14.8,3.9,49.7
63.4,60,15.8,14.8,4,49.7
63.4,60,15.8,14.8,4,49.7
63.4,60,15.8,14.8,4,49.7
63.4,60,15.8,14.8,4,49.7
63.4,60,15.8,14.8,4.1,49.7
63.4,60,15.9,14.8,4,49.7
63.4,60,15.9,14.8,4,49.7
63.5,60,15.8,14.8,4,49.7
63.4,60,15.9,14.8,4,49.7
63.5,60,15.9,14.8,4,49.7
63.5,60,15.9,14.8,4,49.7
63.5,60,16,14.8,4,49.7
63.6,60,16,14.8,4,49.7
63.5,60,16,14.8,4,49.7
63.4,60,15.9,14.8,4,49.7
63.4,60,15.9,14.8,4,49.7
63.5,60,15.8,14.8,4,49.7
63.4,60,15.8,14.8,4,49.7
63.4,60,16,14.8,4,49.7
63.4,60,16,14.8,4,49.7
63.5,60,16,14.8,4,49.7
63.3,60,16,14.8,4,49.7
63.4,60,16,14.8,4,49.7
63.5,60,16,14.8,4,49.7
63.3,60,16,14.8,3.9,49.7
63.4,60,15.9,14.8,4,49.7
63.5,60,16,14.8,4,49.6
63.4,60,16,14.8,4,49.6
63.4,60,16,14.8,4.1,49.6
63.4,60,16,14.8,4,49.6
63.3,60,16,14.8,4,49.6
63.3,60,16,14.8,4,49.6
63.3,60,16,14.8,4,49.6
63.3,60,16,14.8,4,49.6
63.3,60,16,14.8,4,49.4
63.3,60,16,14.8,4,49.7
63.2,60,16,14.8,4,49.7
63.2,60,15.9,14.8,4,49.7
63.3,60,16,14.8,4,49.7
63.3,60,16,14.8,4,49.7
63.2,60,16.1,14.8,4.1,49.7
63.2,60,16,14.8,4,49.7
63.2,60,16.1,14.8,4,49.7
63.2,60,16,14.8,4,49.7
63.2,60,16.1,14.8,4,49.7
63.3,60,16.1,14.8,4,49.7
63.2,60,16.2,14.8,4,49.7
63.1,60,16.1,14.8,4,49.7
63.2,60,16.1,14.8,4.1,49.7
63.2,60,16.2,14.8,4,49.7
63.2,60.1,16.3,14.8,4,49.7
63.1,60.1,16.2,14.8,4,49.7
63.1,60.1,16.2,14.8,4,49.7
63.1,60.1,16.3,14.8,4,49.7
63,60.1,16.3,14.8,4,49.4
63.1,60.1,16.3,14.8,4,49.7
63,60.1,16.3,14.8,4,49.7
63,60.1,16.3,14.8,4.1,49.7
63.1,60.1,16.3,14.8,4,49.5
63,60.1,16.3,14.8,4,49.4
62.9,60.1,16.3,14.8,4,49.4
62.8,60.1,16.4,14.8,4,49.4
62.9,60.1,16.3,14.8,4,49.6
62.8,60.1,16.3,14.8,4,49.6
62.7,60.1,16.4,14.8,4,49.6
62.9,60.1,16.5,14.8,4,49.6
62.7,60.1,16.5,14.8,4,49.6
62.7,60.1,16.5,14.8,4,49.6
62.7,60.1,16.6,14.8,4,49.6
62.6,60.1,16.6,14.8,4,49.6
62.5,60.1,16.6,14.8,4,49.6
62.5,60.1,16.7,14.8,4,49.6
62.5,60.1,16.8,14.8,4,49.6
62.5,60.1,16.8,14.8,4,49.6
62.3,60.1,16.9,14.8,4,49.5
62.2,60.1,17,14.8,4,49.7
62.2,60.1,17.1,14.8,4.1,49.7
62.1,60.1,17.1,14.8,4.1,49.7
62.1,60.1,17.1,14.8,4.1,49.7
62.1,60.1,17.4,14.8,4,49.7
62,60.1,17.4,14.8,3.9,49.7
62,60.1,17.6,14.8,4,49.7
61.9,60.1,17.8,14.8,4,49.7
61.8,60.1,18,14.8,4,49.7
61.8,60.1,18.1,14.8,4,49.7
61.7,60.1,18.4,14.8,3.9,49.7
61.6,60.1,18.6,14.8,4,49.7
61.6,60.1,19,14.8,4,49.7
61.6,60.1,19.3,14.8,3.9,49.7
61.5,60.1,19.8,14.8,4,49.5
61.5,60.1,20.1,14.8,4,49.5
61.5,60.1,20.4,14.8,4,49.5
61.3,60.1,20.7,14.8,4,49.5
61.2,60,21,14.9,4,49.5
61.3,60,21.3,14.9,4,49.5
61.2,60,21.7,14.9,3.9,49.5
63.4,60.1,15.2,14.8,5,48.7
63.5,60.1,15.2,14.8,5,48.7
63.5,60.1,15.2,14.8,5,48.7
