Thw,Thwi,Tcw,Tcwi,mc,Tcwo
63.7,59.9,15.3,15.1,2.9,41.9
63.6,59.9,15.4,15.1,3,41.9
63.7,59.9,15.2,15.1,3,41.8
63.7,59.9,15.3,15.1,3,41.6
63.7,60,15.3,15.1,3,41.6
63.7,60,15.3,15.1,2.9,41.9
63.7,60,15.2,15.1,2.9,41.8
63.7,60,15.3,15.1,2.9,41.9
63.7,60,15.3,15.1,3,41.9
63.7,60,15.3,14.9,3,41.9
63.8,60,15.3,15.1,3.1,41.9
63.6,60,15.3,15.1,3,41.9
63.7,60,15.3,15.1,3,41.9
63.7,60,15.2,15.1,3,41.9
63.7,60,15.3,15.1,3,41.9
63.7,60.2,15.2,15.1,3,41.9
63.7,60.2,15.2,14.9,3,41.9
63.6,60.2,15.2,14.9,3,41.9
63.7,60.2,15.3,14.9,3,41.9
63.7,60.2,15.2,14.9,3,41.9
63.7,60.2,15.3,15.1,3,41.9
63.7,60.1,15.3,15.1,3,41.9
63.6,60.1,15.3,14.9,3,41.9
63.6,60.1,15.2,14.9,3,41.9
63.6,59.9,15.4,15.1,3,41.9
63.6,59.9,15.2,15.1,3,41.9
63.6,59.9,15.2,15.1,3,41.9
63.7,59.9,15.3,14.9,3,41.9
63.6,59.9,15.3,14.9,3,41.9
63.7,59.9,15.3,14.9,3,41.9
63.6,59.9,15.3,14.9,3,41.9
63.6,59.9,15.2,14.9,3,42.1
63.6,59.9,15.2,14.9,3,42.1
63.6,59.9,15.3,14.9,2.9,42.1
63.6,60.1,15.3,14.9,3,42.1
63.6,60.1,15.3,14.9,3,42.1
63.6,60.1,15.4,14.9,3,42.1
63.6,60.1,15.3,14.9,2.9,42.1
63.7,60.1,15.3,14.9,2.9,42.1
63.6,60.2,15.3,14.9,3,42.1
63.6,60.1,15.3,15.1,3,42.1
63.5,60.1,15.2,14.9,3,42.1
63.5,60.1,15.3,14.9,3,42.1
63.7,60.1,15.4,14.9,3,42.3
63.6,60.1,15.3,14.9,3,42
63.6,60.1,15.3,14.9,3,42
63.6,60.1,15.2,14.9,3,42
63.7,60.1,15.3,15.1,3,42
63.7,60.1,15.3,15.1,3,42.1
63.7,60.1,15.3,15.1,3,42.1
63.6,60.1,15.3,15.1,2.9,41.9
63.7,60.1,15.4,15.1,3,42.2
63.7,60.1,15.3,15.1,3,42.1
63.7,60.1,15.3,15.1,3,42.1
63.6,60.1,15.3,15.1,3,42.1
63.7,60.1,15.2,15.1,2.9,42.2
63.6,60.1,15.3,15.1,2.9,42.2
63.7,60.1,15.2,15.1,3,42.1
63.7,60.1,15.2,15.1,3,42.2
63.6,60.1,15.3,15.1,3,42.1
63.6,60.1,15.3,15.1,3,42.3
63.6,60.1,15.4,15.1,3,41.9
63.7,60.1,15.3,15.1,3,41.9
63.6,60.1,15.2,15.1,3,42.1
63.6,60.1,15.3,15.1,3,42.1
63.6,60.1,15.3,15.1,3,42.3
63.6,60.1,15.3,14.9,3,42.1
63.6,60.1,15.3,14.9,3,42.2
63.6,60.1,15.2,14.9,2.9,42.2
63.6,60.1,15.3,14.9,3,42.2
63.6,60.1,15.3,14.9,3,42.2
63.6,60.1,15.2,14.9,3,42.2
63.7,60.1,15.2,14.9,3,42.1
63.6,60.1,15.2,14.9,3,42.1
63.7,60.1,15.3,14.9,3,42.1
63.8,60.1,15.3,14.9,3,42.1
63.8,60.1,15.3,14.9,3,42.1
63.6,60.1,15.3,15.1,3,42.1
63.6,60.1,15.3,14.9,3,42.1
63.7,60.1,15.3,14.9,3,42.2
63.6,60.1,15.2,15.1,3,42.1
63.6,60.1,15.3,15.1,3,42.1
63.6,60.1,15.3,15.1,3,42.1
63.6,60.1,15.3,15.1,3,42.1
63.6,60.1,15.2,15.1,3,42.1
63.5,60.1,15.3,15.1,2.9,42.2
63.7,60.1,15.4,15.1,3,42
63.6,60.1,15.3,15.1,3,42.2
63.6,60.1,15.4,15.1,3,42.2
63.6,60.1,15.3,15.1,3,42.2
63.7,60.1,15.2,15.1,3,42.2
63.6,60.1,15.3,15.1,3,42
63.6,60.1,15.3,15.1,3,42.2
63.6,60.1,15.3,15.1,3,42.2
63.5,60.1,15.3,15.1,3,41.9
63.6,60.1,15.2,15.1,2.9,41.9
63.7,60.1,15.3,15.1,3,41.9
63.7,60.1,15.2,15.1,3,42.1
63.7,60.1,15.3,15.1,3,42.2
63.6,60.1,15.3,15.1,3,42
63.6,60.1,15.3,14.8,3,41.9
63.6,60.1,15.2,15,3,42.2
63.6,60.1,15.2,15,2.9,42
63.7,60.1,15.3,15,3,42
63.7,60.1,15.2,15,3,42
63.7,60.1,15.4,15,3,42
63.7,60.1,15.3,15,3,42
63.6,60.1,15.2,15,3,42.2
63.7,60.1,15.2,15,3,42
63.6,60.1,15.2,15,3,42.2
63.6,60.1,15.2,15,3,42.2
63.5,60.1,15.2,15,3,42.1
63.6,60.1,15.3,15,3,42.1
63.6,60.1,15.3,15,3,41.9
63.7,60.1,15.3,15,3,41.9
63.6,60.1,15.2,15,3,41.9
63.6,60.1,15.4,15,3,41.9
63.6,60.1,15.3,15,3,41.9
63.7,60.1,15.3,15,3,42.2
63.6,60.1,15.3,15,3,42
63.6,60.1,15.2,15,3,42.1
63.6,60.1,15.2,15,3,42.1
63.7,60.1,15.2,15,3,42.1
63.6,60.1,15.4,15,3,42.1
63.7,60.1,15.3,15,3,42.1
63.7,60.1,15.3,15,3.1,42.1
63.6,60.1,15.3,15,3,42.1
63.6,60.1,15.3,15,3,42.1
63.6,60.1,15.2,15,2.9,42.1
63.6,60.1,15.3,15,3,42.1
63.6,60.1,15.2,15,3,42.1
63.5,60.1,15.3,15,3,42
63.7,60.1,15.2,15,3,42
63.6,60.1,15.3,15,3,42.2
63.7,60.1,15.2,15,3,42
63.6,60.1,15.2,15,3,42
63.6,60.1,15.3,15,3,42
63.6,60.1,15.3,15,3,42
63.6,60.1,15.2,15,2.9,42
63.6,60.1,15.3,15,3,42
63.6,60.1,15.3,15,3,42
63.6,60.1,15.3,15,2.9,42
63.6,60.1,15.4,15,3,42
63.6,60.1,15.2,15,3,42
63.6,60.1,15.2,15,3,42
63.6,60.1,15.3,15,3,42
63.6,60.1,15.3,15,3,42
63.6,60.1,15.3,15,2.9,42
63.7,60.1,15.3,15,3,42
63.6,60.1,15.2,15,3,42
63.6,60.1,15.3,15,3,42
63.7,60.1,15.2,15,3,42
63.6,60.1,15.3,15,3,42
63.7,60.1,15.3,15,3,41.9
63.7,60.1,15.2,15,3,42.1
63.7,60.1,15.3,15,3,42.1
63.7,60.1,15.2,15,3,41.9
63.6,60.1,15.2,15,3,41.9
63.6,60.1,15.3,15,3,41.9
63.6,60.1,15.2,15,3,41.9
63.6,60.1,15.3,15,3,41.9
63.6,60.1,15.2,15,3,41.9
63.6,60.1,15.2,15,3,41.9
63.6,60.1,15.3,15,3,41.9
63.6,60.1,15.3,15,3,41.9
63.6,60.1,15.4,15,3,41.9
63.6,60.1,15.3,15,3,41.9
63.6,60.1,15.3,15,3,41.9
63.4,60,15.3,14.9,4,38.1
63.4,60,15.3,14.9,4,38.1
63.4,60,15.2,14.9,4,38.1
63.4,60,15.2,14.9,4,38.1
63.4,60,15.3,14.9,4,38.1
63.4,60,15.3,14.9,4,38.1
63.5,60,15.3,14.9,4,38.1
63.5,60,15.2,14.9,4,38.1
63.4,60,15.3,14.9,4,38.1
63.4,60,15.3,14.9,4,38.1
63.4,60,15.3,14.9,4,38.1
63.4,60,15.3,14.9,4,38.3
63.4,60,15.3,14.9,4,38.3
63.4,60,15.2,14.9,4,38.3
63.4,60,15.3,14.9,4,38.3
63.4,60,15.3,14.9,4,38.3
63.4,60,15.2,14.9,4,38.3
63.4,60,15.3,14.9,4,38.3
63.4,60,15.3,14.9,4,38.3
63.4,60,15.3,14.9,4,38.3
63.4,60,15.2,14.9,4,38.1
63.4,60,15.3,14.9,4,38.3
63.4,60,15.3,14.9,4,38.3
63.4,60,15.3,14.9,4,38.3
63.4,60,15.2,14.9,4,38.3
63.4,60,15.3,14.9,4,38.3
63.4,60,15.2,14.9,4,38.3
63.4,60,15.3,14.9,4,38.3
63.5,60,15.3,14.9,4,38.3
63.4,60,15.2,14.9,4,38.3
63.4,60,15.3,14.9,4,38.3
63.4,60,15.2,14.9,4,38.3
63.4,60,15.3,14.9,4,38.3
63.4,60,15.3,14.9,4,38.3
63.4,60,15.2,14.9,4,38.3
63.3,60,15.3,14.9,4,38.1
63.5,60,15.3,14.9,4,38.1
63.4,60,15.3,14.9,4,38.1
63.5,60,15.3,14.9,4,38.1
63.5,60,15.2,14.9,4,38.1
63.4,60,15.3,14.9,4,38.1
63.4,60,15.3,14.9,4,38.1
63.4,60,15.3,14.9,4.1,38.1
63.4,60,15.3,14.9,4,38.1
63.3,60,15.3,14.9,4,38.1
63.4,60,15.2,14.9,4.1,38.1
63.4,60,15.3,14.9,4.1,38.1
63.4,60,15.3,14.9,4,38.1
63.4,60,15.3,14.9,4,38.1
63.3,60,15.3,14.9,4,38.3
63.3,60,15.3,14.9,4,38.3
63.3,60,15.3,14.9,4,38.3
63.4,60,15.3,14.9,4,38.3
63.3,60,15.2,14.9,4,38.3
63.3,60,15.3,14.9,4,38.3
63.4,60,15.3,14.9,4,38.3
63.4,60,15.3,14.9,4,38.3
63.3,60,15.3,14.9,4,38.3
63.3,60,15.3,14.9,4,38.3
63.5,60,15.3,14.9,4,38.3
63.4,60,15.3,14.9,4,38.3
63.4,60,15.3,14.9,4,38.3
63.4,60,15.3,14.9,4,38.3
63.4,60,15.3,14.9,4,38.3
63.4,60,15.3,14.9,4,38.3
63.3,60,15.3,14.9,4,38.3
63.3,60,15.3,14.9,4,38.3
63.4,60,15.2,14.9,4,38.3
63.3,60,15.2,14.9,4,38.3
63.4,60,15.3,14.9,4,38.3
63.4,60,15.3,14.9,4,38.3
63.3,60,15.2,14.9,4,38.3
63.4,60,15.3,14.9,4,38.3
63.4,60,15.3,14.9,4,38.3
63.4,60,15.3,14.9,4,38.3
63.3,60,15.2,14.9,4,38.3
63.3,60,15.3,14.9,4,38.3
63.3,60,15.3,14.9,4,38.3
63.3,60,15.3,14.9,4,38.3
63.3,60,15.3,14.9,4,38.1
63.3,60,15.3,14.9,4,38.3
63.4,60,15.2,14.9,4,38.3
63.3,60,15.3,14.9,4,38.2
63.4,60,15.2,14.9,4,38.2
63.4,60,15.3,14.9,4.1,38.3
63.3,60,15.3,14.9,4,38.3
63.3,60,15.3,14.9,4,38.1
63.5,60,15.3,14.9,4,38.2
63.3,60,15.2,14.9,4,38.2
63.4,60,15.2,14.9,4,38.3
63.3,60,15.3,14.9,4,38.3
63.3,60,15.3,14.9,4,38.3
63.3,60,15.3,14.9,4,38.3
63.4,60,15.2,14.9,4,38.3
63.3,60,15.2,14.9,4,38.3
63.3,60,15.3,14.9,4,38.3
63.3,60,15.2,14.9,4,38.3
63.3,60,15.3,14.9,4,38.3
63.3,60,15.2,14.9,4,38.3
63.2,60,15.3,14.9,4,38.3
63.2,60,15.3,14.9,4,38.3
63.3,60,15.3,14.9,4,38.3
63.3,60,15.2,14.9,4,38.3
63.2,60,15.3,14.9,4,38.3
63.2,60,15.3,14.9,4,38.3
63.3,60,15.3,14.9,4,38.3
63.3,60,15.3,14.9,4,38.3
63.4,60,15.2,14.9,4,38.3
63.3,60,15.3,14.9,4,38.3
63.3,60,15.3,14.9,4,38.3
63.3,60,15.3,14.9,4,38.1
63.2,60,15.2,14.9,4,38.3
63.1,60,15.3,14.9,4,38.3
63.2,60,15.3,14.9,4,38
63.3,60,15.3,14.9,4,38
63.3,60,15.3,14.9,4,38
63.3,60,15.2,14.9,4,38
63.3,60,15.3,14.9,4,38.2
63.2,60,15.3,14.9,4,38.2
63.2,60,15.2,14.9,4,38.2
63.1,60,15.3,14.9,4,38.2
63.2,60,15.2,14.9,4,38.3
63.2,60,15.3,14.9,4,38.3
63.2,60,15.3,14.9,4,38.3
63.2,60,15.3,14.9,4,38.3
63.2,60,15.3,14.9,4,38
63.2,60,15.3,14.9,4,38
63.2,60,15.2,14.9,4,38.2
63.2,60,15.2,14.9,4,38.2
63.2,60,15.3,14.9,4,38.2
63.2,60,15.3,14.9,4,38.2
63.2,60,15.3,14.9,4,38.2
63.2,60,15.3,14.9,4,38.2
63.2,60,15.3,14.9,4,38.2
63.2,60,15.2,14.9,4,38.2
63.2,60,15.3,14.9,4,38.2
63.2,60,15.3,14.9,4,38.2
63.1,60,15.3,14.9,4.1,38.2
63.1,60,15.3,14.9,4,38.2
63,60,15.3,14.9,4,38.2
63.1,60,15.3,14.9,4,38.2
63.2,60,15.3,14.9,4,38.3
63.1,60,15.3,14.9,4,38.2
63.1,60,15.3,14.9,4,38.2
63.1,60,15.3,14.9,4,38.2
63,60,15.3,14.9,4,38.2
63,60,15.3,14.9,4.1,38.2
63.2,60,15.3,14.9,4,38.2
63,60,15.3,14.9,4,38.2
63,60,15.2,14.9,4,38.2
63,60,15.2,14.9,4,38.2
63,60,15.3,14.9,4,38.2
63,60,15.2,14.9,4,38.1
63,60,15.2,14.9,4,38.1
63,60,15.4,14.9,4,38.1
62.9,60,15.3,14.9,4,38.1
63,60,15.3,14.9,4,38.2
62.9,60,15.3,14.9,4,38.2
62.9,60,15.2,14.9,4,38.2
62.8,60,15.3,14.9,4,38.2
62.9,60,15.3,14.9,4,38.2
62.8,60,15.3,14.9,4,38.2
62.7,60,15.3,14.9,4,38.2
63.7,59.9,15.3,14.9,5,34.6
63.6,59.9,15.3,14.9,5,34.8
63.6,59.9,15.2,14.9,5,34.8
63.6,59.9,15.3,14.9,5,34.9
63.5,59.9,15.2,14.9,5,34.9
63.5,59.9,15.2,14.9,5,34.9
63.5,59.9,15.2,14.9,5,35.1
63.5,59.9,15.2,14.9,5,35.2
63.4,59.9,15.2,14.9,5,35.2
63.6,59.9,15.2,14.9,5,35.2
63.5,59.9,15.2,14.9,5.1,35.2
63.6,59.9,15.2,14.9,5,35.2
63.6,59.9,15.2,14.9,5,35.2
63.6,59.9,15.2,14.9,5,35.3
63.6,59.9,15.2,14.9,5,35.3
63.6,59.9,15.2,14.9,5.1,35.3
63.5,59.9,15.2,14.9,5.1,35.3
63.6,59.9,15.2,14.9,5,35.3
63.6,59.9,15.2,14.9,5,35.3
63.5,59.9,15.2,14.9,5,35.3
63.5,59.9,15.2,14.9,5,35.3
63.5,59.9,15.3,14.9,5,35.3
63.5,59.9,15.3,14.9,5,35.3
63.6,59.9,15.3,14.9,5,35.3
63.6,59.9,15.3,14.9,5,35.3
63.6,59.9,15.2,14.9,5,35.3
63.6,59.9,15.3,14.9,5,35.3
63.5,59.9,15.3,14.9,5,35.3
63.6,59.9,15.3,14.9,5,35.3
63.6,59.9,15.3,14.9,5.1,35.3
63.6,59.9,15.3,14.9,5,35.3
63.5,59.9,15.3,14.9,5,35.3
63.6,59.9,15.3,14.9,5,35.3
63.6,59.9,15.3,14.9,5,35.3
63.6,59.9,15.3,14.9,5,35.5
63.6,59.9,15.3,14.9,5,35.3
63.5,59.9,15.3,14.9,5,35.4
63.6,59.9,15.3,14.9,5,35.3
63.5,59.9,15.3,14.9,5,35.3
63.6,59.9,15.3,14.9,5,35.3
63.6,59.9,15.3,14.9,5,35.3
63.5,59.9,15.2,14.9,5,35.3
63.4,59.9,15.2,14.9,5,35.3
63.6,59.9,15.3,14.9,5,35.3
63.5,59.9,15.2,14.9,5.1,35.5
63.6,59.9,15.3,14.9,5,35.3
63.5,59.9,15.3,14.9,5,35.4
63.5,59.9,15.3,14.9,5,35.3
63.6,59.9,15.3,14.9,5,35.5
63.4,59.9,15.3,14.9,5,35.5
63.6,59.9,15.3,14.9,5,35.3
63.5,59.9,15.3,14.9,5,35.5
63.6,59.9,15.3,14.9,5,35.4
63.5,59.9,15.3,14.9,5,35.4
63.6,59.9,15.3,14.9,5,35.4
63.5,59.9,15.3,14.9,5,35.4
63.6,59.9,15.3,14.9,5,35.4
63.6,59.9,15.3,14.9,5.1,35.4
63.4,59.9,15.3,14.9,5.1,35.4
63.4,59.9,15.2,14.9,5.1,35.2
63.5,59.9,15.2,14.9,5,35.2
63.5,59.9,15.2,14.9,5,35.5
63.5,59.9,15.2,14.9,5,35.3
63.5,59.9,15.3,14.9,5.1,35.5
63.5,59.9,15.2,14.9,5,35.3
63.6,59.9,15.3,14.9,5,35.3
63.5,59.9,15.3,14.9,5.1,35.3
63.5,59.9,15.2,14.9,5.1,35.3
63.5,59.9,15.3,14.9,5,35.3
63.5,59.9,15.3,14.9,5,35.3
63.5,59.9,15.3,14.9,5,35.3
63.6,59.9,15.3,14.9,5,35.3
63.5,59.9,15.3,14.9,5,35.3
63.5,59.9,15.3,14.9,5,35.3
63.6,59.9,15.2,14.9,5.1,35.2
63.5,59.9,15.3,14.9,5,35.5
63.5,59.9,15.2,14.9,5,35.3
63.6,59.9,15.2,14.8,5,35.3
63.6,59.9,15.2,14.8,5,35.3
63.5,59.9,15.4,14.8,5.1,35.3
63.5,59.9,15.2,14.8,5,35.5
63.5,59.9,15.3,15,5,35.5
63.5,59.9,15.3,15,5,35.5
63.6,59.9,15.3,15,5,35.5
63.5,59.9,15.3,15,5,35.3
63.6,59.9,15.2,15,5,35.3
63.5,59.9,15.3,15,5,35.3
63.5,59.9,15.2,15,5,35.5
63.5,59.9,15.2,15,5,35.5
63.5,59.9,15.2,15,5,35.5
63.5,59.9,15.3,15,5,35.5
63.5,59.9,15.2,15,5,35.5
63.5,59.9,15.2,15,5,35.5
63.5,59.9,15.3,14.7,5,35.5
63.5,59.9,15.2,14.7,5,35.5
63.5,59.9,15.3,14.7,5.1,35.5
63.5,59.9,15.3,14.7,5,35.5
63.5,59.9,15.2,14.7,5.1,35.3
63.5,59.9,15.2,14.7,5,35.4
63.5,59.9,15.2,14.7,5.1,35.4
63.5,59.9,15.3,14.7,5,35.4
63.6,59.9,15.3,15,5,35.4
63.5,59.9,15.2,15,5,35.4
63.5,59.9,15.2,15,5,35.1
63.5,59.9,15.2,15,5,35.1
63.5,59.9,15.3,15,5.1,35.5
63.5,59.9,15.3,14.7,5,35.5
63.5,59.9,15.2,14.7,5,35.5
63.5,59.9,15.2,14.7,5,35.5
63.5,59.9,15.3,14.7,5,35.5
63.5,59.9,15.2,14.7,5,35.3
63.5,59.9,15.3,14.7,5,35.3
63.5,59.9,15.3,14.7,5,35.4
63.5,59.9,15.3,14.7,5,35.3
63.6,59.9,15.2,15,5,35.3
63.6,59.9,15.3,14.8,5.1,35.3
63.5,59.9,15.3,14.8,5,35.4
63.6,59.9,15.3,14.8,5,35.4
63.5,59.9,15.3,14.8,5.1,35.4
63.5,59.9,15.3,14.8,5.1,35.4
63.5,59.9,15.2,14.8,5,35.4
63.5,59.9,15.3,14.8,5.1,35.4
63.5,59.9,15.2,14.8,5,35.4
63.5,59.9,15.2,14.8,5,35.4
63.5,59.9,15.2,14.8,5,35.4
63.5,59.9,15.2,14.8,5,35.4
63.5,59.9,15.2,14.8,5.1,35.4
63.5,59.9,15.2,14.8,5,35.3
63.5,59.9,15.3,14.8,5,35.3
63.4,60.1,15.2,14.8,5,35.4
63.5,59.9,15.2,15,4.9,35.4
63.5,59.9,15.2,15,5,35.4
63.5,59.9,15.3,15,5.1,35.4
63.5,59.9,15.2,15,5,35.4
63.5,59.9,15.2,15.1,5,35.4
63.5,59.9,15.2,15.1,5.1,35.4
63.5,59.9,15.3,15.3,5,35.4
63.4,60.1,15.2,15.3,5,35.4
63.5,60.1,15.2,15.5,5,35.4
63.5,60.1,15.2,15.5,5,35.4
63.5,59.9,15.2,15.5,5,35.4
63.6,59.9,15.2,15.5,5,35.4
63.6,59.9,15.3,15.5,5,35.4
63.5,59.9,15.3,15.5,5.1,35.6
63.5,59.9,15.3,15.5,5,35.6
63.4,59.9,15.3,15.3,5,35.6
63.5,59.9,15.2,15.3,5,35.6
63.5,59.9,15.2,15.3,5.1,35.6
63.5,59.9,15.2,15.3,5,35.6
63.5,59.9,15.3,15.3,5,35.6
63.5,59.9,15.3,15.1,5,35.6
63.5,59.9,15.3,15.1,5.1,35.6
63.5,59.9,15.3,15.1,5,35.6
63.5,59.9,15.3,15.1,5.1,35.6
63.4,59.9,15.2,15.1,5,35.6
63.5,59.9,15.3,15.1,5,35.5
63.6,59.9,15.3,15.1,5,35.5
63.6,59.9,15.3,15.1,5,35.5
63.6,59.9,15.3,15.1,5.1,35.5
63.4,59.9,15.3,15.1,5,35.5
63.6,59.9,15.3,15.1,5,35.5
63.4,59.9,15.2,14.8,5,35.5
63.5,59.9,15.3,14.8,5,35.5
63.4,59.9,15.2,14.8,5.1,35.5
63.4,59.9,15.2,14.8,5,35.3
63.5,59.9,15.3,14.8,5,35.3
63.6,59.9,15.3,14.8,5,35.3
63.6,59.9,15.2,14.8,5,35.3
63.6,59.9,15.2,14.8,5,35.3
63.5,59.9,15.2,14.8,5,35.3
63.5,59.9,15.2,14.8,5,35.3
63.5,59.9,15.2,14.8,5,35.3
63.5,59.9,15.2,14.8,5,35.3
63.5,59.9,15.2,14.8,5,35.3
63.5,59.9,15.3,14.8,5,35.3
63.4,59.9,15.3,14.8,5,35.3
63.6,59.9,15.4,14.8,5,35.3
63.6,59.9,15.2,14.8,5,35.3
63.6,59.9,15.3,14.8,5,35.3
63.6,59.9,15.3,14.8,5,35.3
63.5,59.9,15.2,14.8,5.1,35.3
63.4,59.9,15.2,14.8,5,35.3
63.4,59.9,15.2,14.8,5,35.3
63.4,59.9,15.2,14.8,5,35.3
63.5,59.9,15.3,14.8,5,35.3
63.4,59.9,15.3,14.8,5,35.3
63.4,59.9,15.3,14.8,5,35.3
63.4,59.9,15.2,14.8,5.1,35.3
63.5,59.9,15.3,14.8,5,35.3
63.4,59.9,15.2,14.8,5,35.3
63.5,59.9,15.3,15,5.1,35.1
63.4,59.9,15.2,15,5,35.3
63.4,59.9,15.3,15,5,35.4
63.4,59.9,15.3,15,5,35.4
63.5,59.9,15.3,15,5,35.4
63.5,59.9,15.3,15,5,35.4
63.4,59.9,15.2,15,5,35.4
63.5,59.9,15.2,15,5,35.4
63.5,59.9,15.2,15,5,35.4
63.4,59.9,15.2,15,5,35.4
63.6,59.9,15.2,15,5,35.4
63.5,59.9,15.2,15,5,35.4
63.5,59.9,15.2,14.8,5.1,35.3
63.5,59.9,15.2,14.9,5,35.4
63.5,59.9,15.2,14.9,5,35.3
63.4,59.9,15.3,14.9,5,35.3
63.5,59.9,15.2,14.9,5,35.4
63.6,59.9,15.3,14.9,5,35.4
63.5,59.9,15.2,14.9,5,35.4
63.5,59.9,15.2,14.9,5,35.4
63.5,59.9,15.3,14.9,5,35.4
63.4,59.9,15.2,14.9,5,35.4
63.4,59.9,15.3,14.9,5,35.4
63.4,59.9,15.2,14.9,5,35.4
63.4,59.9,15.3,14.9,5.1,35.3
63.4,59.9,15.2,14.9,5,35.3
63.4,59.9,15.3,14.9,5,35.3
63.4,59.9,15.3,14.9,5,35.3
63.5,59.9,15.3,14.9,5,35.3
63.4,59.9,15.2,14.9,5,35.4
63.4,59.9,15.3,14.9,5,35.4
63.5,59.9,15.3,14.9,5,35.4
63.5,59.9,15.2,14.9,5,35.4
63.5,59.9,15.2,14.9,5,35.3
63.4,59.9,15.3,14.9,5,35.4
63.5,59.9,15.2,14.9,5,35.3
63.4,59.9,15.3,14.9,5,35.3
63.4,59.9,15.3,14.9,5,35.3
63.5,59.9,15.2,14.9,5,35.3
63.5,59.9,15.3,14.9,5,35.3
63.4,59.9,15.3,14.9,5,35.3
63.5,59.9,15.3,14.9,5,35.5
63.5,59.9,15.3,14.9,5,35.2
63.5,59.9,15.3,14.9,5.1,35.2
63.5,59.9,15.3,14.9,5,35.2
63.5,59.9,15.3,14.9,5,35.2
63.5,59.9,15.3,14.9,5.1,35.2
63.5,59.9,15.2,14.9,5,35.2
63.5,59.9,15.3,14.9,5,35.2
63.5,59.9,15.3,14.9,5,35.2
63.5,59.9,15.3,14.9,5,35.5
63.4,59.9,15.2,14.9,5.1,35.3
63.4,59.9,15.3,14.9,5,35.3
63.4,59.9,15.3,14.9,5,35.3
63.5,59.9,15.3,14.9,5,35.3
63.4,59.9,15.3,14.9,5,35.3
63.4,59.9,15.3,14.9,5,35.3
63.4,59.9,15.3,14.9,5.1,35.3
63.5,59.9,15.3,14.9,5,35.3
63.4,59.9,15.2,14.9,5,35.3
